Model;Scenario;Region;Emissions;Total energy investment;Total energy investment (supply side);Low carbon investment;Low carbon investment (supply side);Total_inv/GDP;LC_inv/GDP;Extraction and Conversion - Fossil Fuels;Electricity - Fossil Fuels w/o CCS;Hydrogen - Fossil;Electricity - Non-bio Renewables;Hydrogen - Non-fossil;Extraction and Conversion - Bioenergy;Extraction and Conversion - Nuclear;Electricity - T&D and Storage;CCS;Energy Efficiency;Energy Supply|Electricity|Coal|w/ CCS;Energy Supply|Electricity|Coal|w/o CCS;Energy Supply|Electricity|Gas|w/ CCS;Energy Supply|Electricity|Gas|w/o CCS;Energy Supply|Electricity|Oil|w/ CCS;Energy Supply|Electricity|Biomass|w/ CCS;Energy Supply|Electricity|Biomass|w/o CCS;Energy Supply|Electricity|Nuclear;Energy Supply|Electricity|Hydro;Energy Supply|Electricity|Solar;Energy Supply|Electricity|Wind;Energy Supply|Electricity|Geothermal;Energy Supply|Electricity|Ocean;Energy Supply|Electricity|Transmission and Distribution;Energy Supply|Electricity|Electricity Storage
REMIND-MAgPIE;CPol;R5ASIA;258.4242897;921.2901398;921.2901398;298.2053461;298.2053461;4.07%;1.32%;295.3180137;112.19685;1.208642547;197.8225575;0.71559384;26.01221894;63.52658115;224.4772396;0.012442527;0;0.001550787;62.59717045;0.00017392;49.58737472;0;0.001594267;0;63.51648983;57.13958984;88.83266911;51.85029857;0;0;221.6225312;2.854708387
REMIND-MAgPIE;NDC;R5ASIA;252.6661527;954.944682;943.9089204;354.401104;343.3653424;4.23%;1.57%;284.5152627;93.88443639;1.2778772;235.0290385;0.764349413;26.67569793;72.30619646;229.3874432;0.068618687;11.03576156;0.001529047;43.17950972;0.00017392;50.69262183;0;0.001594267;0;72.29568157;65.16993278;107.6190944;62.24001124;0;0;223.8700704;5.51737286
REMIND-MAgPIE;2C;R5ASIA;218.2428697;1174.387202;1121.129375;611.8570844;558.5992578;5.24%;2.73%;265.8264573;73.43646633;0.74983434;397.4138452;2.81409082;30.71955231;95.92011859;251.2854278;2.963582307;53.2578266;1.044375107;28.82851541;0.115751007;44.59564607;0;0.174209867;0.000442047;95.90851735;88.20107138;206.5628057;102.6499682;0;0;215.6692858;35.61614198
REMIND-MAgPIE;1.5C;R5ASIA;210.5440097;1274.760372;1196.136535;728.406781;649.782944;5.71%;3.26%;254.7239978;64.00358178;0.140860707;462.4679617;10.10681005;35.62806161;98.1371127;261.9031061;9.025042147;78.62383697;0.017551427;28.82851541;0.219385587;35.16276153;0;0.149621927;0.000144933;98.12538863;96.40700105;250.1451721;115.9157886;0;0;216.2504323;45.65267386
REMIND-MAgPIE;CPol;R5MAF;68.7281102;167.6345052;167.6345052;40.25294846;40.25294846;2.81%;0.67%;53.35555143;28.00664921;0.106497013;23.32301984;0.17365912;7.473021019;4.9765047;50.21708107;0.00252184;0;0.001029027;2.87085396;0.000115947;25.13575177;0;0.000905833;7.24667E-05;4.89228264;12.95789511;6.516862113;3.84826262;0;0;50.19492801;0.02215306
REMIND-MAgPIE;NDC;R5MAF;68.1874182;171.1864698;169.9705621;44.23079762;43.01488991;2.87%;0.74%;52.93924671;27.50390446;0.111388513;25.61164037;0.20374728;7.473058472;5.002785022;51.12057373;0.00421756;1.215907703;0.001029027;2.747754833;0.000115947;24.75610615;0;0.000905833;7.24667E-05;4.917841633;13.50465611;7.738780553;4.368203707;0;0;51.02598299;0.09459074
REMIND-MAgPIE;2C;R5MAF;59.4402422;185.0917522;170.5268131;98.96308415;84.39814507;3.14%;1.68%;34.01184266;13.05799331;0.293808853;56.90984152;0.725978313;8.792959768;6.363721804;46.57994283;3.790724087;14.56493908;0.330824827;1.06423822;3.075920133;11.99371161;0;0.001079753;0.00015218;6.257960453;22.16173426;23.96692965;10.78117761;0;0;43.83824621;2.74169662
REMIND-MAgPIE;1.5C;R5MAF;56.909293;210.5623981;189.271148;127.4104578;106.1192078;3.60%;2.18%;32.96015634;12.69462371;0.401784187;76.73745343;1.576621033;10.08364217;7.080638928;45.50476939;2.23145882;21.29125008;0.119446807;1.06423822;1.021874207;11.63034201;0;0.05863278;0.0002174;6.96721346;23.25232136;40.71996207;12.76517001;0;0;41.22935925;4.27541014
REMIND-MAgPIE;CPol;R5LAM;29.0344018;178.2653704;178.2653704;91.01161943;91.01161943;2.72%;1.39%;77.02549722;1.7976806;0.254829033;57.50672771;0.155477233;6.536664895;1.125791407;33.85954998;0.0031523;0;0.000579733;1.033765987;5.79733E-05;0.763892873;0;0.0004348;2.657330927;1.125791407;36.90581675;9.007584927;11.59332603;0;0;32.62612383;1.233426147
REMIND-MAgPIE;NDC;R5LAM;27.0298598;180.7748702;176.7872446;101.2802744;97.29264879;2.77%;1.55%;70.54165429;0.541470933;0.394312873;62.14681911;0.147447927;6.563784333;1.2158095;35.19245112;0.043494493;3.987625634;0.000557993;0.04963242;5.79733E-05;0.491816773;0;0.0004348;2.657330927;1.2158095;38.27737161;11.13754693;12.73190056;0;0;33.52587721;1.666573907
REMIND-MAgPIE;2C;R5LAM;26.0939558;200.0239766;194.0628657;124.7604973;118.7993864;3.07%;1.92%;66.94098018;0.541470933;0.02013124;71.95536361;0.805068433;12.90936069;1.163300153;39.27867253;0.44851794;5.961110939;0.016819513;0.04963242;5.79733E-05;0.491816773;0;0.0004348;2.582371407;1.163300153;39.36126279;17.47139448;15.12270633;0;0;36.10766164;3.171010893
REMIND-MAgPIE;1.5C;R5LAM;24.6229608;216.9357567;205.949456;145.1008321;134.1145314;3.34%;2.24%;62.21584253;0.541470933;0.0151093;77.4383148;2.004174367;16.89238056;1.1154794;41.95615644;3.770527627;10.98630069;0.000557993;0.04963242;5.79733E-05;0.491816773;0;2.346717053;2.582371407;1.1154794;40.14116355;22.2146929;15.08245835;0;0;38.72325177;3.232904673
